id_1,id_2,similarity
b00009vrfk,http://www.google.com/base/feeds/snippets/12049235575237146821,0.9647823911955982
b000hysu2y,http://www.google.com/base/feeds/snippets/18409957880168870961,0.9614668882176661
b000fbk6gc,http://www.google.com/base/feeds/snippets/18446612824766852081,0.9531523218750546
b000t9luce,http://www.google.com/base/feeds/snippets/18388359068656820969,0.9518035509635998
b000gaoo7y,http://www.google.com/base/feeds/snippets/18384280629938052082,0.9509841215209869
b000ayfpkq,http://www.google.com/base/feeds/snippets/12780505155276594892,0.9507977444809892
b000p4v8am,http://www.google.com/base/feeds/snippets/17411076438303340250,0.9506266869250597
b0007g9760,http://www.google.com/base/feeds/snippets/11567429261409321598,0.9496482043416757
b000ro5o78,http://www.google.com/base/feeds/snippets/18370662348326877910,0.9483033981987519
b000hbxjxc,http://www.google.com/base/feeds/snippets/11125907881740407428,0.9470485585849818
b000ibfix0,http://www.google.com/base/feeds/snippets/11644373176556982932,0.9448621553884714
b000b45pkk,http://www.google.com/base/feeds/snippets/9803504071402999218,0.9448621553884713
b000e0tcj6,http://www.google.com/base/feeds/snippets/12583145395024390893,0.9431683109148574
b00009adf3,http://www.google.com/base/feeds/snippets/10843999530069218918,0.9429355444050943
b000gsa7wc,http://www.google.com/base/feeds/snippets/9386459009047752378,0.942383140211332
b000hlt5hq,http://www.google.com/base/feeds/snippets/14850746046276671647,0.9421222821120069
b00030fsyk,http://www.google.com/base/feeds/snippets/9843714299914050934,0.942113675585236
b00069e7ko,http://www.google.com/base/feeds/snippets/13726998241496860922,0.9419743778541209
b00083grii,http://www.google.com/base/feeds/snippets/13276293278980872969,0.9413282729505975
b0002667rc,http://www.google.com/base/feeds/snippets/10995621697768374915,0.9407810036028859
b000gkshi6,http://www.google.com/base/feeds/snippets/14174433007580264947,0.9396738528840446
b000fu3dn6,http://www.google.com/base/feeds/snippets/10933188323488204533,0.9387040707781138
b000byr41s,http://www.google.com/base/feeds/snippets/15073619810931989068,0.9367495094325369
b00070j14y,http://www.google.com/base/feeds/snippets/12598805267732599375,0.9359359359359362
b000axs7vg,http://www.google.com/base/feeds/snippets/10652699125779985481,0.9358717434869743
b00009apiu,http://www.google.com/base/feeds/snippets/15486017920946935068,0.9349695091724051
b000aa878m,http://www.google.com/base/feeds/snippets/16354170032183470835,0.9349472966532851
b0003517ls,http://www.google.com/base/feeds/snippets/11976142486373245711,0.9341022701345988
b000ic4f1u,http://www.google.com/base/feeds/snippets/10023413211060238963,0.9331340096649189
b000ggmbhi,http://www.google.com/base/feeds/snippets/13635233890006695775,0.9324911952712178
b000kg86b4,http://www.google.com/base/feeds/snippets/18360175926672582960,0.9302289220790243
b000ema3zq,http://www.google.com/base/feeds/snippets/11599304001520708679,0.9294398451732377
b000exu9ay,http://www.google.com/base/feeds/snippets/18430618972729825710,0.9288696879890121
b000e0f3yo,http://www.google.com/base/feeds/snippets/10305340032656039276,0.9275187969924815
b000pgq8sm,http://www.google.com/base/feeds/snippets/8648200549603855201,0.9268488817930838
b000pgs3cq,http://www.google.com/base/feeds/snippets/5631550280326312479,0.9255721549446779
b0000ycfdg,http://www.google.com/base/feeds/snippets/13728717906019565465,0.9244813416748152
b000bndghk,http://www.google.com/base/feeds/snippets/18427441766979913551,0.9230058456138605
b000o24l3q,http://www.google.com/base/feeds/snippets/5181661570525386541,0.9226638649118638
b000ofnrhy,http://www.google.com/base/feeds/snippets/9526578983773698753,0.9225706588882421
b000ro5o7s,http://www.google.com/base/feeds/snippets/12991998923940483779,0.9202973906670302
b000f6ws54,http://www.google.com/base/feeds/snippets/13704505045182265069,0.9202929497351614
b000i7zabo,http://www.google.com/base/feeds/snippets/17479437813216357894,0.9186851805445226
b0008ews6w,http://www.google.com/base/feeds/snippets/11041238021562109147,0.9186575086106372
b000hlt4y0,http://www.google.com/base/feeds/snippets/18368153783802816439,0.9184709379069302
b0006ni698,http://www.google.com/base/feeds/snippets/11865417944403325412,0.9183105493550479
b000056b62,http://www.google.com/base/feeds/snippets/18446496383812786183,0.9168170315207635
b0002qnd2y,http://www.google.com/base/feeds/snippets/975032998818002648,0.9160556670889844
b000enucs8,http://www.google.com/base/feeds/snippets/4968803125750101769,0.9155774458032767
b000o27t8a,http://www.google.com/base/feeds/snippets/18195626752396679157,0.9153143896306808
b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522,0.914138604598495
b00029bosq,http://www.google.com/base/feeds/snippets/10898705926445837951,0.9130296678601006
b0008glgrm,http://www.google.com/base/feeds/snippets/4178014773187756948,0.9121406089597457
b0008glgmc,http://www.google.com/base/feeds/snippets/11641601394104549163,0.9107151460345315
b000ivkrww,http://www.google.com/base/feeds/snippets/18393792313881524360,0.9099280591403823
b000068xo6,http://www.google.com/base/feeds/snippets/13369356481632433699,0.9093676194607526
b0008glghc,http://www.google.com/base/feeds/snippets/2838840999646798655,0.9090209108824923
b000o26lo8,http://www.google.com/base/feeds/snippets/7972469902462196789,0.9078896652470924
b000oftj8u,http://www.google.com/base/feeds/snippets/4224056639442959853,0.9078847578728021
b0009i9tqy,http://www.google.com/base/feeds/snippets/12306142837405920435,0.9068211554764103
b000o27rgy,http://www.google.com/base/feeds/snippets/9043771553757075875,0.9067815071641092
b00070j13a,http://www.google.com/base/feeds/snippets/9454895680807991662,0.9065291389437785
b000fdetx6,http://www.google.com/base/feeds/snippets/4635585281695496952,0.9052383758018672
b000bx24o6,http://www.google.com/base/feeds/snippets/14415907760923977024,0.9049382478958337
b000bgtvbc,http://www.google.com/base/feeds/snippets/15661314377252665074,0.9046821600884737
b000s5x3q0,http://www.google.com/base/feeds/snippets/17919905528679711200,0.9039384338912724
b000gs9tq2,http://www.google.com/base/feeds/snippets/10192871543291254639,0.9029453525922788
b000o39u3q,http://www.google.com/base/feeds/snippets/18386729116244999637,0.9027070529460987
b000aly75i,http://www.google.com/base/feeds/snippets/18391095906680955632,0.9009436229755716
b000pgvk5s,http://www.google.com/base/feeds/snippets/3286136250930686353,0.9008976824403019
b000bwzxk4,http://www.google.com/base/feeds/snippets/8498979351589060419,0.9008297944436723
b000g1gaac,http://www.google.com/base/feeds/snippets/9768782377184528743,0.9008170308704537
b0002664gq,http://www.google.com/base/feeds/snippets/11869606589747761538,0.9004680028156271
b0000yebre,http://www.google.com/base/feeds/snippets/4921806606938865897,0.9001301146484166
b000ndid4y,http://www.google.com/base/feeds/snippets/14736350815466474940,0.9001139470822157
b000nknb26,http://www.google.com/base/feeds/snippets/18407763828897928168,0.9
b000lu89yi,http://www.google.com/base/feeds/snippets/17688197440309069858,0.8999199839967994
b000qgixde,http://www.google.com/base/feeds/snippets/18360307000127444765,0.8994231342146667
b000ap0h94,http://www.google.com/base/feeds/snippets/7651654029530591686,0.8980084620778556
b000bx0006,http://www.google.com/base/feeds/snippets/17214545032473425136,0.8977259970869639
b000ias0i6,http://www.google.com/base/feeds/snippets/11194384748675552467,0.8973648664045948
b0001gu7di,http://www.google.com/base/feeds/snippets/1035187390817409083,0.8956070204310025
b000h229hi,http://www.google.com/base/feeds/snippets/10469754902338981968,0.895253045103169
b000h25yse,http://www.google.com/base/feeds/snippets/10513395995817997188,0.8949909370080821
b000ro7h3w,http://www.google.com/base/feeds/snippets/18353566070605982375,0.8939179584554795
b000ej9w0q,http://www.google.com/base/feeds/snippets/10299611596430222322,0.8932287507410039
b000hctyto,http://www.google.com/base/feeds/snippets/18372639879402584134,0.8931994161051969
b000flcn40,http://www.google.com/base/feeds/snippets/11305609082663670615,0.8931748278035607
b0002667o0,http://www.google.com/base/feeds/snippets/9938979900399241153,0.8909247722523456
b000fa5ens,http://www.google.com/base/feeds/snippets/18384136689746651786,0.8906920090090261
b0008ewsai,http://www.google.com/base/feeds/snippets/10066664236286478958,0.8894229048448408
b000ap41x2,http://www.google.com/base/feeds/snippets/12295157042839457732,0.8893261088352481
b000ezp0n8,http://www.google.com/base/feeds/snippets/17907379108807127194,0.8891821819954278
b000ezmxz6,http://www.google.com/base/feeds/snippets/18127050167172376780,0.8890759640428574
b000bi8m2e,http://www.google.com/base/feeds/snippets/9000601847258285543,0.8883760331129003
b00024yohy,http://www.google.com/base/feeds/snippets/9205821354688722990,0.8880205986278492
b000v7vz1u,http://www.google.com/base/feeds/snippets/17615743519264436737,0.8875907257424407
b000dz964i,http://www.google.com/base/feeds/snippets/18379602755577753525,0.8869685208355225
b000icpcxa,http://www.google.com/base/feeds/snippets/11612522455757531502,0.8845306854450818
b000ea9u2a,http://www.google.com/base/feeds/snippets/11826796220164615935,0.8845171390405635
b000ndibnc,http://www.google.com/base/feeds/snippets/13621056199586324139,0.8841750674711265
b000qjrska,http://www.google.com/base/feeds/snippets/18371727039035112852,0.8833277759253086
b000n5meva,http://www.google.com/base/feeds/snippets/4282890852330556387,0.8833263859941642
b000etyt5o,http://www.google.com/base/feeds/snippets/13665841494141374823,0.8831677050750948
b0000y7wck,http://www.google.com/base/feeds/snippets/18395209041486825295,0.8830688684857516
b000ap422c,http://www.google.com/base/feeds/snippets/15918748426604243470,0.8824902615877093
b000ndibaa,http://www.google.com/base/feeds/snippets/3285016045940957596,0.8814104858619476
b000053f92,http://www.google.com/base/feeds/snippets/9814257640405704198,0.8814046306704008
b00004wi4b,http://www.google.com/base/feeds/snippets/12764063569426395567,0.8810021548188283
b000ndibbo,http://www.google.com/base/feeds/snippets/16934204320953872944,0.8801789842499663
b0000691kc,http://www.google.com/base/feeds/snippets/10510400604129253122,0.8799090910408908
b000ap2wyw,http://www.google.com/base/feeds/snippets/2622452102774676117,0.8795397698849425
b000buqo9a,http://www.google.com/base/feeds/snippets/12604725900103506627,0.8790639560018749
b000he4riu,http://www.google.com/base/feeds/snippets/12068923163500219493,0.8787754960254546
b00005ljem,http://www.google.com/base/feeds/snippets/12349466713769759720,0.8784126590654293
b000t53788,http://www.google.com/base/feeds/snippets/18388829675891326365,0.8780398840412331
b000frs438,http://www.google.com/base/feeds/snippets/16940097910559500208,0.8777616429408314
b00030iej6,http://www.google.com/base/feeds/snippets/7742313617688572944,0.8776560408401455
b00009apn8,http://www.google.com/base/feeds/snippets/17298617365180292947,0.8774585686013909
b00005v55b,http://www.google.com/base/feeds/snippets/12732181672723754930,0.8767333578073306
b000bnb72g,http://www.google.com/base/feeds/snippets/17010841797296818807,0.8765311870221929
b000068u3h,http://www.google.com/base/feeds/snippets/10902155796053790562,0.876372536380226
b000dinb4g,http://www.google.com/base/feeds/snippets/18414778073602422524,0.8763527712032442
b000fn6c2c,http://www.google.com/base/feeds/snippets/12289779973162323027,0.8756466473556364
b0007lw23a,http://www.google.com/base/feeds/snippets/9643223122893875320,0.8754831532618169
b000aoz7fo,http://www.google.com/base/feeds/snippets/11345298028198994682,0.8746789090310807
b000hctysa,http://www.google.com/base/feeds/snippets/11246077198585695109,0.8742019080184588
b0002h6x34,http://www.google.com/base/feeds/snippets/4823291609006887387,0.8732628617433777
b000frttvy,http://www.google.com/base/feeds/snippets/10497976503252074561,0.8728908938514651
b000ndibqy,http://www.google.com/base/feeds/snippets/17409309332075689843,0.872615162538711
b00002s5ig,http://www.google.com/base/feeds/snippets/15933205235519328818,0.8721570382874447
b0002bqqtq,http://www.google.com/base/feeds/snippets/12603976278153658661,0.8717841112133925
b000ivhozk,http://www.google.com/base/feeds/snippets/12543046747030237240,0.8716973246385942
b000jqv8t2,http://www.google.com/base/feeds/snippets/12962968220446257144,0.8714347861516597
b000kmaa8a,http://www.google.com/base/feeds/snippets/17648688592984612014,0.8713099170577833
b00007lvdn,http://www.google.com/base/feeds/snippets/10376045838568127952,0.8698592564710783
b000piht7e,http://www.google.com/base/feeds/snippets/17817863026849640364,0.869469796080993
b000ndibq4,http://www.google.com/base/feeds/snippets/7928058720709111960,0.8683646188672978
b000ozhfsq,http://www.google.com/base/feeds/snippets/18438075297130458214,0.8683052868005063
b000ndib96,http://www.google.com/base/feeds/snippets/9426718267663314434,0.8667258344950156
b000ndibe6,http://www.google.com/base/feeds/snippets/9761533219806554318,0.8660706950932873
b000rhdusa,http://www.google.com/base/feeds/snippets/11927579066669830952,0.8640542627400554
b000aaqzpe,http://www.google.com/base/feeds/snippets/13375500071540864237,0.863550121182081
b0000c4dx0,http://www.google.com/base/feeds/snippets/12956485848771496004,0.8632874591822652
b0006aao96,http://www.google.com/base/feeds/snippets/15911936238938935149,0.8624070088453247
b000hcz8ey,http://www.google.com/base/feeds/snippets/11114112522015930440,0.8619231016109974
b0009dt87e,http://www.google.com/base/feeds/snippets/12849123232978824729,0.8617121652206127
b0001wn0m2,http://www.google.com/base/feeds/snippets/17784299186975876292,0.8607027629621878
b000ndibci,http://www.google.com/base/feeds/snippets/5536147337142384196,0.8605178090075095
b000ickl1s,http://www.google.com/base/feeds/snippets/9414264968515515855,0.8599750654312457
b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557,0.8598815574156293
b000ndib7s,http://www.google.com/base/feeds/snippets/3473826515983580841,0.8593255022408487
b000e5n0mg,http://www.google.com/base/feeds/snippets/10008484121273338467,0.8588474746853301
b000fzvv3u,http://www.google.com/base/feeds/snippets/9675508034468866052,0.8585212012335237
b000eu10wi,http://www.google.com/base/feeds/snippets/7587316869277129977,0.858003955521645
b000ndicze,http://www.google.com/base/feeds/snippets/15315731988494931444,0.8577921033736735
b000ga99tm,http://www.google.com/base/feeds/snippets/11711275868800545948,0.8572171878950733
b000rlqnr6,http://www.google.com/base/feeds/snippets/17267303786019692765,0.8567793748442515
b00002cf7w,http://www.google.com/base/feeds/snippets/11648097795915093399,0.8561303095692927
b00094ot4a,http://www.google.com/base/feeds/snippets/17708460496974727302,0.8555906486426267
b000o39u8q,http://www.google.com/base/feeds/snippets/12958721621590299185,0.8553771222013897
b00023azve,http://www.google.com/base/feeds/snippets/4949402291543451335,0.8549982795226767
b000m2yc32,http://www.google.com/base/feeds/snippets/10248910023220043204,0.8548308480762882
b000e8jl80,http://www.google.com/base/feeds/snippets/4682448981783641744,0.8547367418701817
b000k7vinq,http://www.google.com/base/feeds/snippets/13253803285539541088,0.8543328619541714
b000qd9f5w,http://www.google.com/base/feeds/snippets/16981277851522177810,0.8539047836245379
b000ndicuy,http://www.google.com/base/feeds/snippets/2263647849333008264,0.853353586020146
b000gkpe14,http://www.google.com/base/feeds/snippets/6596219200360663289,0.852916468379036
b000icpeva,http://www.google.com/base/feeds/snippets/9238210867244449104,0.8528694151555037
b000fis8ew,http://www.google.com/base/feeds/snippets/18361636558506127089,0.8527938593522978
b000o39tgo,http://www.google.com/base/feeds/snippets/17939626833908573527,0.8524705775441798
b000o39u3g,http://www.google.com/base/feeds/snippets/13023052343955574084,0.8517471974089585
b000gbukgm,http://www.google.com/base/feeds/snippets/18396085441922746096,0.8505518508898472
b000bezsyi,http://www.google.com/base/feeds/snippets/10911853136488554482,0.8501714124080529
b0007d8es0,http://www.google.com/base/feeds/snippets/18392141725886908183,0.8501217918024346
b000088nqp,http://www.google.com/base/feeds/snippets/9558419339728905800,0.8497474886433519
b000ndib6y,http://www.google.com/base/feeds/snippets/11553460726656084647,0.8496203955180236
b0002z4boo,http://www.google.com/base/feeds/snippets/11487394514676430806,0.8484205127993483
b00008mnxz,http://www.google.com/base/feeds/snippets/9445487736380311288,0.8482298654369026
b000bckm7i,http://www.google.com/base/feeds/snippets/13540884315258409885,0.8480802437544106
b000ndid26,http://www.google.com/base/feeds/snippets/5673733196767057398,0.8476428640067639
b000cpmtwk,http://www.google.com/base/feeds/snippets/1417708435719198149,0.8474026214069859
b000aa87go,http://www.google.com/base/feeds/snippets/1803780371601211439,0.8463894084678713
b000jx5nm8,http://www.google.com/base/feeds/snippets/17083097999546756325,0.8463851430588862
b000ov404w,http://www.google.com/base/feeds/snippets/18304611545439824631,0.846380966910479
b00079yoii,http://www.google.com/base/feeds/snippets/9453018933566732249,0.8453551905039141
b0001wn1fs,http://www.google.com/base/feeds/snippets/11687167580478628748,0.8449615110487717
b000jj4fbw,http://www.google.com/base/feeds/snippets/18427202789383020961,0.8444610591259608
b000j6dues,http://www.google.com/base/feeds/snippets/12495037922890432173,0.8442656178736666
b000bljed2,http://www.google.com/base/feeds/snippets/13747478666009449997,0.8431321990639508
b000twz14o,http://www.google.com/base/feeds/snippets/17467141222535233488,0.8424797876766925
b000ixvqk2,http://www.google.com/base/feeds/snippets/2284241765475162173,0.8421636579042239
b0001wn0li,http://www.google.com/base/feeds/snippets/18379653518269884966,0.8413708415892737
b00008kisz,http://www.google.com/base/feeds/snippets/12846244427931030930,0.8406883382058704
b000pijszk,http://www.google.com/base/feeds/snippets/18054567164113625813,0.8403227780964424
b000hbys5k,http://www.google.com/base/feeds/snippets/13631557261313424700,0.8392613182232789
b000hlv6mi,http://www.google.com/base/feeds/snippets/10688959294324458483,0.8384112242704748
b000hlt57q,http://www.google.com/base/feeds/snippets/16709319501877103249,0.8382924554955936
b0009hat9g,http://www.google.com/base/feeds/snippets/11765669176361549570,0.8374972308615409
b000kmehfw,http://www.google.com/base/feeds/snippets/18362060657249986591,0.8373704895694584
b0001db6i6,http://www.google.com/base/feeds/snippets/12904825904608701558,0.8369733234922239
b000bwzzlg,http://www.google.com/base/feeds/snippets/2793425352847818039,0.836723818024499
b000bwzy7q,http://www.google.com/base/feeds/snippets/1759747759895818218,0.8367140934890597
b000ieaplw,http://www.google.com/base/feeds/snippets/9680039907704769193,0.8364658660550659
b000bi641a,http://www.google.com/base/feeds/snippets/8050920942672245174,0.8353686231064809
b000ffsgga,http://www.google.com/base/feeds/snippets/9487354196638610375,0.8337810992105046
b000euhk3g,http://www.google.com/base/feeds/snippets/14356986779854403622,0.8330110036678896
b000csralc,http://www.google.com/base/feeds/snippets/17802084899902028186,0.8322280749987059
b000tl4qb4,http://www.google.com/base/feeds/snippets/1949229857064458441,0.8318237075080519
b000lpc8t0,http://www.google.com/base/feeds/snippets/11831542288207686462,0.8317179273848379
b00079pmwa,http://www.google.com/base/feeds/snippets/18400846626733696167,0.8316976600599909
b000qs8n64,http://www.google.com/base/feeds/snippets/18422266773656246362,0.8313686708002096
b000h229fa,http://www.google.com/base/feeds/snippets/17185994271384879488,0.8311138060381537
b000h3lza4,http://www.google.com/base/feeds/snippets/13919947739364726744,0.8301625166102929
b000abapo0,http://www.google.com/base/feeds/snippets/13535179607560062827,0.829538557581531
b000fem8ew,http://www.google.com/base/feeds/snippets/17375915846745821199,0.8292909995059378
b000hed3fs,http://www.google.com/base/feeds/snippets/14691100460127614059,0.8292009407974724
b000hc0m36,http://www.google.com/base/feeds/snippets/14129754112290514454,0.8288790685532704
b000lrdlia,http://www.google.com/base/feeds/snippets/13830033675761129549,0.8285796208474422
b000eiau3u,http://www.google.com/base/feeds/snippets/18396389648150219430,0.8277897781837935
b000p9eqva,http://www.google.com/base/feeds/snippets/13127837519859196528,0.8270202158078712
b000butd6q,http://www.google.com/base/feeds/snippets/6990565128537638388,0.8258051610322065
b000ecqxjq,http://www.google.com/base/feeds/snippets/5615075942724114350,0.8246184055398372
b000q6zk3a,http://www.google.com/base/feeds/snippets/18371419521576660155,0.824567143254309
b000ogsgzq,http://www.google.com/base/feeds/snippets/10453015417098446087,0.8244911170463354
b000kbszns,http://www.google.com/base/feeds/snippets/17967900865986277130,0.8236061705177631
b0001ghg64,http://www.google.com/base/feeds/snippets/17878975434909198145,0.8232671677749809
b000b6n2m6,http://www.google.com/base/feeds/snippets/12643092178258671772,0.82284411662804
b000hcz9ac,http://www.google.com/base/feeds/snippets/18394964067436310447,0.8224130659771918
b000pg8kwe,http://www.google.com/base/feeds/snippets/8283450521159112077,0.8220151779603284
b000e6mjig,http://www.google.com/base/feeds/snippets/4549566074000049896,0.8218647820443882
b000nkpf7k,http://www.google.com/base/feeds/snippets/17506547254238780201,0.8218296533475202
b0009hmx36,http://www.google.com/base/feeds/snippets/18435954901092427938,0.8217449204898051
b000ozjtoo,http://www.google.com/base/feeds/snippets/13637950682292849732,0.8206283118253359
b0009qvgeo,http://www.google.com/base/feeds/snippets/17491282253363994324,0.8203336930409764
b000h0k3zu,http://www.google.com/base/feeds/snippets/12105115514315351902,0.8202468866215278
b0002bqs8u,http://www.google.com/base/feeds/snippets/9666434905621047995,0.8200155643053274
b000egmaj4,http://www.google.com/base/feeds/snippets/10301544386744816648,0.8198747538030557
b0002cu240,http://www.google.com/base/feeds/snippets/13494528319434009653,0.8198482585824516
b000ezmxcy,http://www.google.com/base/feeds/snippets/17440820469218114890,0.8190485226014848
b000v9yxj4,http://www.google.com/base/feeds/snippets/17521446718236049500,0.8186806111375329
b000gwfgqk,http://www.google.com/base/feeds/snippets/16952776452110398384,0.8185294460289111
b000lu8a10,http://www.google.com/base/feeds/snippets/18406653450238248367,0.8183986793220344
b000e8jl7q,http://www.google.com/base/feeds/snippets/13461495034626913881,0.8180310650512338
b000hcxklc,http://www.google.com/base/feeds/snippets/9255722138583214734,0.8173961929689727
b000ag5sb0,http://www.google.com/base/feeds/snippets/12546664403196501542,0.8169358362570932
b000in6u62,http://www.google.com/base/feeds/snippets/18434616791723899127,0.8167455711564149
b00008nruc,http://www.google.com/base/feeds/snippets/10441289479977345787,0.816625162784554
b000051sgq,http://www.google.com/base/feeds/snippets/17588771746186862436,0.8165437725001903
b0000ca2ix,http://www.google.com/base/feeds/snippets/18405769282316939471,0.8154590445203831
b000gkpds8,http://www.google.com/base/feeds/snippets/5515688203820371988,0.8143352514582842
b000c55alw,http://www.google.com/base/feeds/snippets/10177129616064822618,0.8138337149264182
b000a6jrwq,http://www.google.com/base/feeds/snippets/13524826089365576174,0.8137189067939665
b0007m3pcg,http://www.google.com/base/feeds/snippets/11330215393556366354,0.8134050444636302
b000o39qyo,http://www.google.com/base/feeds/snippets/17273913360738156669,0.8132933947861255
b000gaqlxe,http://www.google.com/base/feeds/snippets/14792132642669527606,0.8129426155170912
b00032heya,http://www.google.com/base/feeds/snippets/6195321262763979528,0.8126273197704591
b0007iqg3a,http://www.google.com/base/feeds/snippets/16894460490935798232,0.8124497299401395
b000h1xy3m,http://www.google.com/base/feeds/snippets/17896835956549874370,0.8121866032685076
b000ogsgym,http://www.google.com/base/feeds/snippets/15551866173776009457,0.8119806608847003
b000dzfdbi,http://www.google.com/base/feeds/snippets/17922830512683848229,0.8117843200393531
b000om7diq,http://www.google.com/base/feeds/snippets/11294551601294188336,0.8117681523824083
b0006vc3vc,http://www.google.com/base/feeds/snippets/13235146651353177601,0.8114868787372124
b000h20hu4,http://www.google.com/base/feeds/snippets/11816902045207686274,0.8113987457093806
b00006sijq,http://www.google.com/base/feeds/snippets/10621416214836586442,0.8112522304925279
b000h25yoi,http://www.google.com/base/feeds/snippets/17357728675180341663,0.8108524660892982
b000sqnbp2,http://www.google.com/base/feeds/snippets/18309926777977827139,0.8096949593627172
b000jx3qxq,http://www.google.com/base/feeds/snippets/7150077051864937455,0.8096710805237343
b000ogsh3c,http://www.google.com/base/feeds/snippets/2640184679506710701,0.8080334823750275
